date,code,revenue,name_zh,market,name_ko,sector
2021-11,6239,7523849.0,力成,sii,PTI,OSAT
2021-12,6239,7319725.0,力成,sii,PTI,OSAT
2022-01,6239,7243417.0,力成,sii,PTI,OSAT
2022-02,6239,6481084.0,力成,sii,PTI,OSAT
2022-03,6239,7106130.0,力成,sii,PTI,OSAT
2022-04,6239,7329899.0,力成,sii,PTI,OSAT
2022-05,6239,7841110.0,力成,sii,PTI,OSAT
2022-06,6239,8092334.0,力成,sii,PTI,OSAT
2022-07,6239,7683710.0,力成,sii,PTI,OSAT
2022-08,6239,7084719.0,力成,sii,PTI,OSAT
2022-09,6239,6661704.0,力成,sii,PTI,OSAT
2022-10,6239,6613525.0,力成,sii,PTI,OSAT
2022-11,6239,6008704.0,力成,sii,PTI,OSAT
2022-12,6239,5780399.0,力成,sii,PTI,OSAT
2023-01,6239,5000411.0,力成,sii,PTI,OSAT
2023-02,6239,5216116.0,力成,sii,PTI,OSAT
2023-03,6239,5523997.0,力成,sii,PTI,OSAT
2023-04,6239,5607556.0,力成,sii,PTI,OSAT
2023-05,6239,5671423.0,力成,sii,PTI,OSAT
2023-06,6239,5938619.0,力成,sii,PTI,OSAT
2023-07,6239,6185294.0,力成,sii,PTI,OSAT
2023-08,6239,6269639.0,力成,sii,PTI,OSAT
2023-09,6239,5994038.0,力成,sii,PTI,OSAT
2023-10,6239,6086492.0,力成,sii,PTI,OSAT
2023-11,6239,6468145.0,力成,sii,PTI,OSAT
2023-12,6239,6479215.0,力成,sii,PTI,OSAT
2024-01,6239,6111928.0,力成,sii,PTI,OSAT
2024-02,6239,5875401.0,力成,sii,PTI,OSAT
2024-03,6239,6341552.0,力成,sii,PTI,OSAT
2024-04,6239,6498874.0,力成,sii,PTI,OSAT
2024-05,6239,6557351.0,力成,sii,PTI,OSAT
2024-06,6239,6530255.0,力成,sii,PTI,OSAT
2024-07,6239,6269673.0,力成,sii,PTI,OSAT
2024-08,6239,6326365.0,力成,sii,PTI,OSAT
2024-09,6239,5706214.0,力成,sii,PTI,OSAT
2024-10,6239,5798085.0,力成,sii,PTI,OSAT
2024-11,6239,5709002.0,力成,sii,PTI,OSAT
2024-12,6239,5590342.0,力成,sii,PTI,OSAT
2025-01,6239,5063233.0,力成,sii,PTI,OSAT
2025-02,6239,4976445.0,力成,sii,PTI,OSAT
2025-03,6239,5454258.0,力成,sii,PTI,OSAT
2025-04,6239,5717494.0,力成,sii,PTI,OSAT
2025-05,6239,6079509.0,力成,sii,PTI,OSAT
2025-06,6239,6263023.0,力成,sii,PTI,OSAT
2025-07,6239,6392589.0,力成,sii,PTI,OSAT
2025-08,6239,6875752.0,力成,sii,PTI,OSAT
2025-09,6239,6699982.0,力成,sii,PTI,OSAT
2025-10,6239,6970469.0,力成,sii,PTI,OSAT
2025-11,6239,7140037.0,力成,sii,PTI,OSAT
2025-12,6239,7296529.0,力成,sii,PTI,OSAT
2026-01,6239,7242567.0,力成,sii,PTI,OSAT
2026-02,6239,6699962.0,力成,sii,PTI,OSAT
2026-03,6239,7371638.0,力成,sii,PTI,OSAT
2026-04,6239,7575240.0,力成,sii,PTI,OSAT
2026-05,6239,7917615.0,力成,sii,PTI,OSAT
2018-12,6669,17055071.0,緯穎,sii,Wiwynn,AI서버
2019-01,6669,15242621.0,緯穎,sii,Wiwynn,AI서버
2019-02,6669,11155782.0,緯穎,sii,Wiwynn,AI서버
2019-03,6669,12037937.0,緯穎,sii,Wiwynn,AI서버
2019-04,6669,12288106.0,緯穎,sii,Wiwynn,AI서버
2019-05,6669,13505690.0,緯穎,sii,Wiwynn,AI서버
2019-06,6669,16469428.0,緯穎,sii,Wiwynn,AI서버
2019-07,6669,11268041.0,緯穎,sii,Wiwynn,AI서버
2019-08,6669,11007754.0,緯穎,sii,Wiwynn,AI서버
2019-09,6669,11265910.0,緯穎,sii,Wiwynn,AI서버
2019-10,6669,15488010.0,緯穎,sii,Wiwynn,AI서버
2019-11,6669,15697738.0,緯穎,sii,Wiwynn,AI서버
2019-12,6669,18368631.0,緯穎,sii,Wiwynn,AI서버
2020-01,6669,12421637.0,緯穎,sii,Wiwynn,AI서버
2020-02,6669,11857759.0,緯穎,sii,Wiwynn,AI서버
2020-03,6669,10869031.0,緯穎,sii,Wiwynn,AI서버
2020-04,6669,13208168.0,緯穎,sii,Wiwynn,AI서버
2020-05,6669,16461603.0,緯穎,sii,Wiwynn,AI서버
2020-06,6669,22401161.0,緯穎,sii,Wiwynn,AI서버
2020-07,6669,15609333.0,緯穎,sii,Wiwynn,AI서버
2020-08,6669,14782687.0,緯穎,sii,Wiwynn,AI서버
2020-09,6669,16813564.0,緯穎,sii,Wiwynn,AI서버
2020-10,6669,19827765.0,緯穎,sii,Wiwynn,AI서버
2020-11,6669,17307428.0,緯穎,sii,Wiwynn,AI서버
2020-12,6669,15378815.0,緯穎,sii,Wiwynn,AI서버
2021-01,6669,12324604.0,緯穎,sii,Wiwynn,AI서버
2021-02,6669,11621199.0,緯穎,sii,Wiwynn,AI서버
2021-03,6669,15340839.0,緯穎,sii,Wiwynn,AI서버
2021-04,6669,16616629.0,緯穎,sii,Wiwynn,AI서버
2021-05,6669,16411547.0,緯穎,sii,Wiwynn,AI서버
2021-06,6669,18168341.0,緯穎,sii,Wiwynn,AI서버
2021-07,6669,14165345.0,緯穎,sii,Wiwynn,AI서버
2021-08,6669,14352012.0,緯穎,sii,Wiwynn,AI서버
2021-09,6669,16746468.0,緯穎,sii,Wiwynn,AI서버
2021-10,6669,14702459.0,緯穎,sii,Wiwynn,AI서버
2021-11,6669,20549549.0,緯穎,sii,Wiwynn,AI서버
2021-12,6669,21626949.0,緯穎,sii,Wiwynn,AI서버
2022-01,6669,12704870.0,緯穎,sii,Wiwynn,AI서버
2022-02,6669,13719131.0,緯穎,sii,Wiwynn,AI서버
2022-03,6669,24281416.0,緯穎,sii,Wiwynn,AI서버
2022-04,6669,19912809.0,緯穎,sii,Wiwynn,AI서버
2022-05,6669,20240386.0,緯穎,sii,Wiwynn,AI서버
2022-06,6669,34904029.0,緯穎,sii,Wiwynn,AI서버
2022-07,6669,21822682.0,緯穎,sii,Wiwynn,AI서버
2022-08,6669,26368154.0,緯穎,sii,Wiwynn,AI서버
2022-09,6669,31483162.0,緯穎,sii,Wiwynn,AI서버
2022-10,6669,23467573.0,緯穎,sii,Wiwynn,AI서버
2022-11,6669,33455853.0,緯穎,sii,Wiwynn,AI서버
2022-12,6669,30515973.0,緯穎,sii,Wiwynn,AI서버
2023-01,6669,16417154.0,緯穎,sii,Wiwynn,AI서버
2023-02,6669,22994647.0,緯穎,sii,Wiwynn,AI서버
2023-03,6669,34814036.0,緯穎,sii,Wiwynn,AI서버
2023-04,6669,18182319.0,緯穎,sii,Wiwynn,AI서버
2023-05,6669,15518732.0,緯穎,sii,Wiwynn,AI서버
2023-06,6669,22607147.0,緯穎,sii,Wiwynn,AI서버
2023-07,6669,17659345.0,緯穎,sii,Wiwynn,AI서버
2023-08,6669,19450877.0,緯穎,sii,Wiwynn,AI서버
2023-09,6669,15707027.0,緯穎,sii,Wiwynn,AI서버
2023-10,6669,18942270.0,緯穎,sii,Wiwynn,AI서버
2023-11,6669,19385281.0,緯穎,sii,Wiwynn,AI서버
2023-12,6669,20222154.0,緯穎,sii,Wiwynn,AI서버
2024-01,6669,18787728.0,緯穎,sii,Wiwynn,AI서버
2024-02,6669,24326337.0,緯穎,sii,Wiwynn,AI서버
2024-03,6669,26514171.0,緯穎,sii,Wiwynn,AI서버
2024-04,6669,21963172.0,緯穎,sii,Wiwynn,AI서버
2024-05,6669,24759583.0,緯穎,sii,Wiwynn,AI서버
2024-06,6669,30758125.0,緯穎,sii,Wiwynn,AI서버
2024-07,6669,31121386.0,緯穎,sii,Wiwynn,AI서버
2024-08,6669,32192450.0,緯穎,sii,Wiwynn,AI서버
2024-09,6669,34504530.0,緯穎,sii,Wiwynn,AI서버
2024-10,6669,35381437.0,緯穎,sii,Wiwynn,AI서버
2024-11,6669,37465174.0,緯穎,sii,Wiwynn,AI서버
2024-12,6669,42767009.0,緯穎,sii,Wiwynn,AI서버
2025-01,6669,37506396.0,緯穎,sii,Wiwynn,AI서버
2025-02,6669,46516815.0,緯穎,sii,Wiwynn,AI서버
2025-03,6669,86632073.0,緯穎,sii,Wiwynn,AI서버
2025-04,6669,63802622.0,緯穎,sii,Wiwynn,AI서버
2025-05,6669,71132658.0,緯穎,sii,Wiwynn,AI서버
2025-06,6669,85808220.0,緯穎,sii,Wiwynn,AI서버
2025-07,6669,84528726.0,緯穎,sii,Wiwynn,AI서버
2025-08,6669,95978718.0,緯穎,sii,Wiwynn,AI서버
2025-09,6669,86316601.0,緯穎,sii,Wiwynn,AI서버
2025-10,6669,91264205.0,緯穎,sii,Wiwynn,AI서버
2025-11,6669,96885487.0,緯穎,sii,Wiwynn,AI서버
2025-12,6669,104290789.0,緯穎,sii,Wiwynn,AI서버
2026-01,6669,83225290.0,緯穎,sii,Wiwynn,AI서버
2026-02,6669,94633137.0,緯穎,sii,Wiwynn,AI서버
2026-03,6669,98649307.0,緯穎,sii,Wiwynn,AI서버
2026-04,6669,82730996.0,緯穎,sii,Wiwynn,AI서버
2026-05,6669,84050473.0,緯穎,sii,Wiwynn,AI서버
2019-01,6770,664382.0,力積電,sii,PSMC,파운드리
2019-02,6770,609625.0,力積電,sii,PSMC,파운드리
2019-03,6770,533857.0,力積電,sii,PSMC,파운드리
2019-04,6770,595405.0,力積電,sii,PSMC,파운드리
2019-05,6770,2663668.0,力積電,sii,PSMC,파운드리
2019-06,6770,2684356.0,力積電,sii,PSMC,파운드리
2019-07,6770,3314936.0,力積電,sii,PSMC,파운드리
2019-08,6770,3236069.0,力積電,sii,PSMC,파운드리
2019-09,6770,3214211.0,力積電,sii,PSMC,파운드리
2019-10,6770,3045608.0,力積電,sii,PSMC,파운드리
2019-11,6770,3059478.0,力積電,sii,PSMC,파운드리
2019-12,6770,3269141.0,力積電,sii,PSMC,파운드리
2020-01,6770,3532845.0,力積電,sii,PSMC,파운드리
2020-02,6770,3349894.0,力積電,sii,PSMC,파운드리
2020-03,6770,3829837.0,力積電,sii,PSMC,파운드리
2020-04,6770,3848115.0,力積電,sii,PSMC,파운드리
2020-05,6770,3909215.0,力積電,sii,PSMC,파운드리
2020-06,6770,3757523.0,力積電,sii,PSMC,파운드리
2020-07,6770,3754614.0,力積電,sii,PSMC,파운드리
2020-08,6770,3866442.0,力積電,sii,PSMC,파운드리
2020-09,6770,3962788.0,力積電,sii,PSMC,파운드리
2020-10,6770,3982992.0,力積電,sii,PSMC,파운드리
2020-11,6770,3942887.0,力積電,sii,PSMC,파운드리
2020-12,6770,3947462.0,力積電,sii,PSMC,파운드리
2021-01,6770,4189994.0,力積電,sii,PSMC,파운드리
2021-02,6770,4243566.0,力積電,sii,PSMC,파운드리
2021-03,6770,4805501.0,力積電,sii,PSMC,파운드리
2021-04,6770,4948749.0,力積電,sii,PSMC,파운드리
2021-05,6770,5181482.0,力積電,sii,PSMC,파운드리
2021-06,6770,5204609.0,力積電,sii,PSMC,파운드리
2021-07,6770,5401935.0,力積電,sii,PSMC,파운드리
2021-08,6770,5848812.0,力積電,sii,PSMC,파운드리
2021-09,6770,6040496.0,力積電,sii,PSMC,파운드리
2021-10,6770,6165238.0,力積電,sii,PSMC,파운드리
2021-11,6770,6720797.0,力積電,sii,PSMC,파운드리
2021-12,6770,6871766.0,力積電,sii,PSMC,파운드리
2022-01,6770,6884583.0,力積電,sii,PSMC,파운드리
2022-02,6770,6620119.0,力積電,sii,PSMC,파운드리
2022-03,6770,7203726.0,力積電,sii,PSMC,파운드리
2022-04,6770,7326656.0,力積電,sii,PSMC,파운드리
2022-05,6770,7401038.0,力積電,sii,PSMC,파운드리
2022-06,6770,7104337.0,力積電,sii,PSMC,파운드리
2022-07,6770,6733600.0,力積電,sii,PSMC,파운드리
2022-08,6770,6432678.0,力積電,sii,PSMC,파운드리
2022-09,6770,6017670.0,力積電,sii,PSMC,파운드리
2022-10,6770,5720036.0,力積電,sii,PSMC,파운드리
2022-11,6770,4542038.0,力積電,sii,PSMC,파운드리
2022-12,6770,4100138.0,力積電,sii,PSMC,파운드리
2023-01,6770,3932436.0,力積電,sii,PSMC,파운드리
2023-02,6770,3690921.0,力積電,sii,PSMC,파운드리
2023-03,6770,3826355.0,力積電,sii,PSMC,파운드리
2023-04,6770,3868213.0,力積電,sii,PSMC,파운드리
2023-05,6770,3712193.0,力積電,sii,PSMC,파운드리
2023-06,6770,3428520.0,力積電,sii,PSMC,파운드리
2023-07,6770,3430420.0,力積電,sii,PSMC,파운드리
2023-08,6770,3471465.0,力積電,sii,PSMC,파운드리
2023-09,6770,3500564.0,力積電,sii,PSMC,파운드리
2023-10,6770,3846930.0,力積電,sii,PSMC,파운드리
2023-11,6770,3886333.0,力積電,sii,PSMC,파운드리
2023-12,6770,3428203.0,力積電,sii,PSMC,파운드리
2024-01,6770,3570405.0,力積電,sii,PSMC,파운드리
2024-02,6770,3571561.0,力積電,sii,PSMC,파운드리
2024-03,6770,3678080.0,力積電,sii,PSMC,파운드리
2024-04,6770,3678495.0,力積電,sii,PSMC,파운드리
2024-05,6770,3725291.0,力積電,sii,PSMC,파운드리
2024-06,6770,3719438.0,力積電,sii,PSMC,파운드리
2024-07,6770,3803408.0,力積電,sii,PSMC,파운드리
2024-08,6770,3947164.0,力積電,sii,PSMC,파운드리
2024-09,6770,3900201.0,力積電,sii,PSMC,파운드리
2024-10,6770,3913891.0,力積電,sii,PSMC,파운드리
2024-11,6770,3716260.0,力積電,sii,PSMC,파운드리
2024-12,6770,3501515.0,力積電,sii,PSMC,파운드리
2025-01,6770,3657160.0,力積電,sii,PSMC,파운드리
2025-02,6770,3769948.0,力積電,sii,PSMC,파운드리
2025-03,6770,3689367.0,力積電,sii,PSMC,파운드리
2025-04,6770,3809252.0,力積電,sii,PSMC,파운드리
2025-05,6770,3632314.0,力積電,sii,PSMC,파운드리
2025-06,6770,3836402.0,力積電,sii,PSMC,파운드리
2025-07,6770,3910411.0,力積電,sii,PSMC,파운드리
2025-08,6770,3977940.0,力積電,sii,PSMC,파운드리
2025-09,6770,3952076.0,力積電,sii,PSMC,파운드리
2025-10,6770,4134047.0,力積電,sii,PSMC,파운드리
2025-11,6770,4092013.0,力積電,sii,PSMC,파운드리
2025-12,6770,4269182.0,力積電,sii,PSMC,파운드리
2026-01,6770,4618023.0,力積電,sii,PSMC,파운드리
2026-02,6770,4222757.0,力積電,sii,PSMC,파운드리
2026-03,6770,4731682.0,力積電,sii,PSMC,파운드리
2026-04,6770,5045881.0,力積電,sii,PSMC,파운드리
2026-05,6770,5770374.0,力積電,sii,PSMC,파운드리
2018-12,8299,2961874.0,群聯,otc,Phison,NAND 컨트롤러
2019-01,8299,3358464.0,群聯,otc,Phison,NAND 컨트롤러
2019-02,8299,2710307.0,群聯,otc,Phison,NAND 컨트롤러
2019-03,8299,3274245.0,群聯,otc,Phison,NAND 컨트롤러
2019-04,8299,3084400.0,群聯,otc,Phison,NAND 컨트롤러
2019-05,8299,3355208.0,群聯,otc,Phison,NAND 컨트롤러
2019-06,8299,3343520.0,群聯,otc,Phison,NAND 컨트롤러
2019-07,8299,4062819.0,群聯,otc,Phison,NAND 컨트롤러
2019-08,8299,4272747.0,群聯,otc,Phison,NAND 컨트롤러
2019-09,8299,4058337.0,群聯,otc,Phison,NAND 컨트롤러
2019-10,8299,4697324.0,群聯,otc,Phison,NAND 컨트롤러
2019-11,8299,4380889.0,群聯,otc,Phison,NAND 컨트롤러
2019-12,8299,4095181.0,群聯,otc,Phison,NAND 컨트롤러
2020-01,8299,3325942.0,群聯,otc,Phison,NAND 컨트롤러
2020-02,8299,4001968.0,群聯,otc,Phison,NAND 컨트롤러
2020-03,8299,5538793.0,群聯,otc,Phison,NAND 컨트롤러
2020-04,8299,3579202.0,群聯,otc,Phison,NAND 컨트롤러
2020-05,8299,3905092.0,群聯,otc,Phison,NAND 컨트롤러
2020-06,8299,3370555.0,群聯,otc,Phison,NAND 컨트롤러
2020-07,8299,3849067.0,群聯,otc,Phison,NAND 컨트롤러
2020-08,8299,3743807.0,群聯,otc,Phison,NAND 컨트롤러
2020-09,8299,4341123.0,群聯,otc,Phison,NAND 컨트롤러
2020-10,8299,4447850.0,群聯,otc,Phison,NAND 컨트롤러
2020-11,8299,4218291.0,群聯,otc,Phison,NAND 컨트롤러
2020-12,8299,4174832.0,群聯,otc,Phison,NAND 컨트롤러
2021-01,8299,4060743.0,群聯,otc,Phison,NAND 컨트롤러
2021-02,8299,3654613.0,群聯,otc,Phison,NAND 컨트롤러
2021-03,8299,5172594.0,群聯,otc,Phison,NAND 컨트롤러
2021-04,8299,5090578.0,群聯,otc,Phison,NAND 컨트롤러
2021-05,8299,5696048.0,群聯,otc,Phison,NAND 컨트롤러
2021-06,8299,5123350.0,群聯,otc,Phison,NAND 컨트롤러
2021-07,8299,5482184.0,群聯,otc,Phison,NAND 컨트롤러
2021-08,8299,5706563.0,群聯,otc,Phison,NAND 컨트롤러
2021-09,8299,5737799.0,群聯,otc,Phison,NAND 컨트롤러
2021-10,8299,6036781.0,群聯,otc,Phison,NAND 컨트롤러
2021-11,8299,5802942.0,群聯,otc,Phison,NAND 컨트롤러
2021-12,8299,4992997.0,群聯,otc,Phison,NAND 컨트롤러
2022-01,8299,5418890.0,群聯,otc,Phison,NAND 컨트롤러
2022-02,8299,5307336.0,群聯,otc,Phison,NAND 컨트롤러
2022-03,8299,6379633.0,群聯,otc,Phison,NAND 컨트롤러
2022-04,8299,5901725.0,群聯,otc,Phison,NAND 컨트롤러
2022-05,8299,5099437.0,群聯,otc,Phison,NAND 컨트롤러
2022-06,8299,5284253.0,群聯,otc,Phison,NAND 컨트롤러
2022-07,8299,5342363.0,群聯,otc,Phison,NAND 컨트롤러
2022-08,8299,4423361.0,群聯,otc,Phison,NAND 컨트롤러
2022-09,8299,4808884.0,群聯,otc,Phison,NAND 컨트롤러
2022-10,8299,4205901.0,群聯,otc,Phison,NAND 컨트롤러
2022-11,8299,4082304.0,群聯,otc,Phison,NAND 컨트롤러
2022-12,8299,4002055.0,群聯,otc,Phison,NAND 컨트롤러
2023-01,8299,2878167.0,群聯,otc,Phison,NAND 컨트롤러
2023-02,8299,3274873.0,群聯,otc,Phison,NAND 컨트롤러
2023-03,8299,3925381.0,群聯,otc,Phison,NAND 컨트롤러
2023-04,8299,3366959.0,群聯,otc,Phison,NAND 컨트롤러
2023-05,8299,3201684.0,群聯,otc,Phison,NAND 컨트롤러
2023-06,8299,3438001.0,群聯,otc,Phison,NAND 컨트롤러
2023-07,8299,3394299.0,群聯,otc,Phison,NAND 컨트롤러
2023-08,8299,3990403.0,群聯,otc,Phison,NAND 컨트롤러
2023-09,8299,5003863.0,群聯,otc,Phison,NAND 컨트롤러
2023-10,8299,5158905.0,群聯,otc,Phison,NAND 컨트롤러
2023-11,8299,5407270.0,群聯,otc,Phison,NAND 컨트롤러
2023-12,8299,5181825.0,群聯,otc,Phison,NAND 컨트롤러
2024-01,8299,5086003.0,群聯,otc,Phison,NAND 컨트롤러
2024-02,8299,4664908.0,群聯,otc,Phison,NAND 컨트롤러
2024-03,8299,6774966.0,群聯,otc,Phison,NAND 컨트롤러
2024-04,8299,5156193.0,群聯,otc,Phison,NAND 컨트롤러
2024-05,8299,5377566.0,群聯,otc,Phison,NAND 컨트롤러
2024-06,8299,5361009.0,群聯,otc,Phison,NAND 컨트롤러
2024-07,8299,4706092.0,群聯,otc,Phison,NAND 컨트롤러
2024-08,8299,4805588.0,群聯,otc,Phison,NAND 컨트롤러
2024-09,8299,4430879.0,群聯,otc,Phison,NAND 컨트롤러
2024-10,8299,3717027.0,群聯,otc,Phison,NAND 컨트롤러
2024-11,8299,4333904.0,群聯,otc,Phison,NAND 컨트롤러
2024-12,8299,4521378.0,群聯,otc,Phison,NAND 컨트롤러
2025-01,8299,3613390.0,群聯,otc,Phison,NAND 컨트롤러
2025-02,8299,4527416.0,群聯,otc,Phison,NAND 컨트롤러
2025-03,8299,5697759.0,群聯,otc,Phison,NAND 컨트롤러
2025-04,8299,6002833.0,群聯,otc,Phison,NAND 컨트롤러
2025-05,8299,5689559.0,群聯,otc,Phison,NAND 컨트롤러
2025-06,8299,6197679.0,群聯,otc,Phison,NAND 컨트롤러
2025-07,8299,5687708.0,群聯,otc,Phison,NAND 컨트롤러
2025-08,8299,5933811.0,群聯,otc,Phison,NAND 컨트롤러
2025-09,8299,6515278.0,群聯,otc,Phison,NAND 컨트롤러
2025-10,8299,7065326.0,群聯,otc,Phison,NAND 컨트롤러
2025-11,8299,7021586.0,群聯,otc,Phison,NAND 컨트롤러
2025-12,8299,8711746.0,群聯,otc,Phison,NAND 컨트롤러
2026-01,8299,10451593.0,群聯,otc,Phison,NAND 컨트롤러
2026-02,8299,12198386.0,群聯,otc,Phison,NAND 컨트롤러
2026-03,8299,18316974.0,群聯,otc,Phison,NAND 컨트롤러
2026-04,8299,20207493.0,群聯,otc,Phison,NAND 컨트롤러
2026-05,8299,22827979.0,群聯,otc,Phison,NAND 컨트롤러
